Instance,Income
156489,27792.0
156490,36304.0
156491,20048.0
156492,20752.0
156493,23120.0
156494,202800.0
156495,-1392.0
156496,-20352.0
156497,544400.0
156498,23856.0
156499,79328.0
156500,19168.0
156501,49424.0
156502,104256.0
156503,71600.0
156504,50352.0
156505,64304.0
156506,55728.0
156507,97552.0
156508,224880.0
156509,36336.0
156510,15328.0
156511,78976.0
156512,42496.0
156513,118368.0
156514,143392.0
156515,143248.0
156516,177840.0
156517,59088.0
156518,69232.0
156519,104160.0
156520,143584.0
156521,168032.0
156522,151424.0
156523,332240.0
156524,-5648.0
156525,223536.0
156526,-16928.0
156527,446448.0
156528,32960.0
156529,216192.0
156530,110864.0
156531,181072.0
156532,-15088.0
156533,152000.0
156534,87872.0
156535,93040.0
156536,-23952.0
156537,69136.0
156538,48352.0
156539,72656.0
156540,-20816.0
156541,79120.0
156542,68912.0
156543,57184.0
156544,92784.0
156545,237536.0
156546,316368.0
156547,1840.0
156548,259760.0
156549,80432.0
156550,10096.0
156551,25216.0
156552,119632.0
156553,158416.0
156554,55456.0
156555,124208.0
156556,231648.0
156557,40368.0
156558,33200.0
156559,318752.0
156560,189680.0
156561,41696.0
156562,49424.0
156563,68512.0
156564,81040.0
156565,140784.0
156566,-33248.0
156567,14800.0
156568,108336.0
156569,238992.0
156570,139856.0
156571,357648.0
156572,7136.0
156573,94736.0
156574,179824.0
156575,271728.0
156576,50528.0
156577,29584.0
156578,205216.0
156579,12080.0
156580,29872.0
156581,46208.0
156582,2832.0
156583,170608.0
156584,-1344.0
156585,116624.0
156586,81712.0
156587,43872.0
156588,53216.0
156589,74272.0
156590,-55088.0
156591,11808.0
156592,53664.0
156593,15856.0
156594,278848.0
156595,-15760.0
156596,128016.0
156597,374240.0
156598,468112.0
156599,976.0
156600,254128.0
156601,321968.0
156602,4112.0
156603,78992.0
156604,391568.0
156605,59024.0
156606,160288.0
156607,268736.0
156608,49536.0
156609,437776.0
156610,88208.0
156611,-24432.0
156612,698592.0
156613,70928.0
156614,51392.0
156615,136048.0
156616,185328.0
156617,-7888.0
156618,-15920.0
156619,177904.0
156620,134672.0
156621,-43024.0
156622,6080.0
156623,51728.0
156624,-23040.0
156625,77168.0
156626,44432.0
156627,217008.0
156628,-30192.0
156629,-49584.0
156630,108576.0
156631,308160.0
156632,162176.0
156633,11120.0
156634,246416.0
156635,33120.0
156636,121744.0
156637,6880.0
156638,160288.0
156639,13424.0
156640,295344.0
156641,72304.0
156642,83952.0
156643,-7872.0
156644,21664.0
156645,109168.0
156646,12560.0
156647,16608.0
156648,103296.0
156649,109632.0
156650,33120.0
156651,9168.0
156652,92608.0
156653,60976.0
156654,87328.0
156655,168560.0
156656,272992.0
156657,-52944.0
156658,-8176.0
156659,7008.0
156660,61456.0
156661,42864.0
156662,65120.0
156663,32688.0
156664,105408.0
156665,247056.0
156666,4464.0
156667,58576.0
156668,16128.0
156669,148000.0
156670,415072.0
156671,61584.0
156672,107952.0
156673,36160.0
156674,324160.0
156675,81360.0
156676,644656.0
156677,79984.0
156678,66512.0
156679,76464.0
156680,-5984.0
156681,72304.0
156682,7344.0
156683,55152.0
156684,71248.0
156685,-10992.0
156686,74896.0
156687,-18064.0
156688,135728.0
156689,-4272.0
156690,109808.0
156691,48496.0
156692,44704.0
156693,57568.0
156694,19520.0
156695,31712.0
156696,24512.0
156697,43088.0
156698,81600.0
156699,21168.0
156700,-69888.0
156701,150336.0
156702,83824.0
156703,179568.0
156704,115488.0
156705,960.0
156706,83872.0
156707,-4176.0
156708,93392.0
156709,-5872.0
156710,114448.0
156711,370160.0
156712,-4528.0
156713,-51008.0
156714,50192.0
156715,39184.0
156716,63456.0
156717,156336.0
156718,256576.0
156719,76496.0
156720,202832.0
156721,-4480.0
156722,12064.0
156723,44288.0
156724,97168.0
156725,96400.0
156726,88128.0
156727,33280.0
156728,107184.0
156729,164928.0
156730,1776.0
156731,170112.0
156732,63744.0
156733,253776.0
156734,22768.0
156735,141056.0
156736,45440.0
156737,173952.0
156738,8288.0
156739,208064.0
156740,-53104.0
156741,61360.0
156742,12192.0
156743,31408.0
156744,20192.0
156745,88208.0
156746,44032.0
156747,316256.0
156748,89584.0
156749,48944.0
156750,132240.0
156751,363088.0
156752,122672.0
156753,93104.0
156754,148784.0
156755,367136.0
156756,154208.0
156757,88240.0
156758,-49408.0
156759,50544.0
156760,100768.0
156761,117584.0
156762,79120.0
156763,171968.0
156764,49040.0
156765,148848.0
156766,-14384.0
156767,103792.0
156768,118000.0
156769,267600.0
156770,110096.0
156771,69696.0
156772,343648.0
156773,108208.0
156774,237072.0
156775,24576.0
156776,144144.0
156777,215168.0
156778,11984.0
156779,283360.0
156780,164576.0
156781,169952.0
156782,35760.0
156783,32720.0
156784,27248.0
156785,114384.0
156786,157392.0
156787,50704.0
156788,53696.0
156789,-864.0
156790,195696.0
156791,-16112.0
156792,68176.0
156793,133504.0
156794,66000.0
156795,-11104.0
156796,117168.0
156797,349792.0
156798,197712.0
156799,104912.0
156800,-12688.0
156801,99312.0
156802,151408.0
156803,-4016.0
156804,159680.0
156805,63680.0
156806,-26384.0
156807,100656.0
156808,254560.0
156809,135248.0
156810,3792.0
156811,12144.0
156812,-34976.0
156813,49280.0
156814,90464.0
156815,73360.0
156816,35568.0
156817,378576.0
156818,6832.0
156819,80464.0
156820,221360.0
156821,64048.0
156822,12112.0
156823,203152.0
156824,82592.0
156825,288688.0
156826,-3184.0
156827,34384.0
156828,538976.0
156829,146096.0
156830,51264.0
156831,-28144.0
156832,1424.0
156833,-17712.0
156834,-3088.0
156835,26800.0
156836,98752.0
156837,3056.0
156838,220448.0
156839,-12544.0
156840,94528.0
156841,193504.0
156842,12720.0
156843,377792.0
156844,46400.0
156845,185232.0
156846,366192.0
156847,121872.0
156848,88528.0
156849,79792.0
156850,175664.0
156851,322048.0
156852,36080.0
156853,14288.0
156854,62544.0
156855,39200.0
156856,295488.0
156857,-46000.0
156858,742096.0
156859,14640.0
156860,91440.0
156861,-47568.0
156862,245872.0
156863,121744.0
156864,24848.0
156865,24336.0
156866,68432.0
156867,202064.0
156868,61600.0
156869,152400.0
156870,49872.0
156871,-24208.0
156872,292528.0
156873,88016.0
156874,-24240.0
156875,146864.0
156876,5120.0
156877,32528.0
156878,116048.0
156879,129904.0
156880,40496.0
156881,187424.0
156882,111168.0
156883,80784.0
156884,43472.0
156885,32656.0
156886,135248.0
156887,-33856.0
156888,90512.0
156889,-23392.0
156890,99776.0
156891,101664.0
156892,497216.0
156893,118704.0
156894,7280.0
156895,82496.0
156896,312352.0
156897,82976.0
156898,-144.0
156899,3472.0
156900,111248.0
156901,74720.0
156902,51696.0
156903,149888.0
156904,177312.0
156905,207840.0
156906,421296.0
156907,54864.0
156908,64640.0
156909,271136.0
156910,84320.0
156911,110816.0
156912,-88992.0
156913,33808.0
156914,57104.0
156915,267152.0
156916,29424.0
156917,-19520.0
156918,-3136.0
156919,125360.0
156920,-8624.0
156921,114864.0
156922,343088.0
156923,110576.0
156924,11120.0
156925,25008.0
156926,1392.0
156927,50880.0
156928,57232.0
156929,106560.0
156930,281264.0
156931,196688.0
156932,-42272.0
156933,22384.0
156934,47648.0
156935,13456.0
156936,-27952.0
156937,78320.0
156938,109968.0
156939,44720.0
156940,239184.0
156941,195264.0
156942,34160.0
156943,148096.0
156944,96384.0
156945,-20384.0
156946,96320.0
156947,-17936.0
156948,73424.0
156949,128112.0
156950,76800.0
156951,103792.0
156952,132864.0
156953,20512.0
156954,325072.0
156955,229424.0
156956,98944.0
156957,50032.0
156958,180048.0
156959,29216.0
156960,-8784.0
156961,133488.0
156962,42576.0
156963,47664.0
156964,52304.0
156965,-13040.0
156966,54432.0
156967,55680.0
156968,595184.0
156969,98768.0
156970,-2992.0
156971,19920.0
156972,64576.0
156973,130208.0
156974,44544.0
156975,293376.0
156976,90176.0
156977,21104.0
156978,126688.0
156979,82896.0
156980,31936.0
156981,13296.0
156982,185216.0
156983,45792.0
156984,217328.0
156985,-5984.0
156986,112384.0
156987,54544.0
156988,6544.0
156989,66496.0
156990,11776.0
156991,14576.0
156992,12560.0
156993,217952.0
156994,34000.0
156995,242464.0
156996,61440.0
156997,147136.0
156998,97824.0
156999,112720.0
157000,-41984.0
157001,52800.0
157002,254416.0
157003,80992.0
157004,85280.0
157005,64912.0
157006,57488.0
157007,82512.0
157008,-35536.0
157009,59632.0
157010,141536.0
157011,24528.0
157012,51296.0
157013,128992.0
157014,97728.0
157015,76240.0
157016,44848.0
157017,101296.0
157018,139728.0
157019,82912.0
157020,140720.0
157021,209584.0
157022,21184.0
157023,47280.0
157024,31168.0
157025,103952.0
157026,132880.0
157027,229872.0
157028,20400.0
157029,173104.0
157030,162384.0
157031,113120.0
157032,-13392.0
157033,80688.0
157034,119296.0
157035,125760.0
157036,-14816.0
157037,175344.0
157038,331552.0
157039,38336.0
157040,40208.0
157041,30848.0
157042,112784.0
157043,-21664.0
157044,44976.0
157045,73904.0
157046,89744.0
157047,14832.0
157048,88272.0
157049,30352.0
157050,6752.0
157051,5968.0
157052,-31600.0
157053,133488.0
157054,92048.0
157055,176720.0
157056,-9264.0
157057,187792.0
157058,74144.0
157059,89920.0
157060,29136.0
157061,67632.0
157062,665168.0
157063,42384.0
157064,39488.0
157065,85424.0
157066,158864.0
157067,-31888.0
157068,56224.0
157069,122192.0
157070,17872.0
157071,29056.0
157072,-21856.0
157073,169168.0
157074,240496.0
157075,80016.0
157076,-33568.0
157077,-81696.0
157078,-21616.0
157079,154416.0
157080,197456.0
157081,122928.0
157082,42800.0
157083,11056.0
157084,108272.0
157085,39184.0
157086,172400.0
157087,27152.0
157088,42528.0
157089,326608.0
157090,441040.0
157091,307280.0
157092,-2048.0
157093,187344.0
157094,61392.0
157095,4704.0
157096,47184.0
157097,83952.0
157098,137216.0
157099,303120.0
157100,845840.0
157101,34480.0
157102,20384.0
157103,-18384.0
157104,68512.0
157105,75728.0
157106,117872.0
157107,44544.0
157108,277904.0
157109,133248.0
157110,95952.0
157111,72400.0
157112,175248.0
157113,-22128.0
157114,48384.0
157115,42288.0
157116,178544.0
157117,-1776.0
157118,268448.0
157119,19680.0
157120,183824.0
157121,78064.0
157122,112336.0
157123,61264.0
157124,-1888.0
157125,10352.0
157126,9392.0
157127,176112.0
157128,406960.0
157129,31952.0
157130,119968.0
157131,838656.0
157132,22416.0
157133,66064.0
157134,66416.0
157135,126352.0
157136,109760.0
157137,100144.0
157138,-9104.0
157139,34384.0
157140,95472.0
157141,129104.0
157142,50288.0
157143,-5152.0
157144,128656.0
157145,86304.0
157146,76240.0
157147,190912.0
157148,105904.0
157149,157264.0
157150,68640.0
157151,129952.0
157152,177376.0
157153,-26736.0
157154,109952.0
157155,6208.0
157156,-10448.0
157157,-12656.0
157158,-38576.0
157159,168880.0
157160,48784.0
157161,309696.0
157162,56256.0
157163,97136.0
157164,228240.0
157165,686496.0
157166,120336.0
157167,-8672.0
157168,126256.0
157169,57552.0
157170,76912.0
157171,96224.0
157172,66160.0
157173,348384.0
157174,374720.0
157175,21280.0
157176,68912.0
157177,89808.0
157178,37168.0
157179,26160.0
157180,-39296.0
157181,49792.0
157182,112480.0
157183,136240.0
157184,186768.0
157185,159472.0
157186,86192.0
157187,53296.0
157188,120544.0
157189,80592.0
157190,93712.0
157191,94144.0
157192,202384.0
157193,227792.0
157194,62224.0
157195,106320.0
157196,124464.0
157197,248528.0
157198,87728.0
157199,299536.0
157200,81904.0
157201,135312.0
157202,66784.0
157203,-1968.0
157204,70576.0
157205,79488.0
157206,204176.0
157207,27632.0
157208,156496.0
157209,57920.0
157210,97744.0
157211,27872.0
157212,53696.0
157213,432864.0
157214,30448.0
157215,153680.0
157216,363792.0
157217,61456.0
157218,100336.0
157219,120464.0
157220,66992.0
157221,176976.0
157222,50592.0
157223,89920.0
157224,51040.0
157225,58496.0
157226,80144.0
157227,90176.0
157228,-38592.0
157229,259760.0
157230,28128.0
157231,25312.0
157232,98272.0
157233,-9056.0
157234,32752.0
157235,11632.0
157236,58688.0
157237,658416.0
157238,30064.0
157239,47408.0
157240,26240.0
157241,114064.0
157242,51248.0
157243,193584.0
157244,249792.0
157245,73856.0
157246,410832.0
157247,74480.0
157248,-45312.0
157249,258736.0
157250,2224.0
157251,98960.0
157252,48400.0
157253,-1136.0
157254,153008.0
157255,-46256.0
157256,72096.0
157257,13536.0
157258,64816.0
157259,128896.0
157260,343200.0
157261,52384.0
157262,285536.0
157263,-28480.0
157264,26352.0
157265,209056.0
157266,62400.0
157267,99856.0
157268,150944.0
157269,351696.0
157270,260544.0
157271,-43456.0
157272,179840.0
157273,13200.0
157274,275936.0
157275,181680.0
157276,16.0
157277,38192.0
157278,197904.0
157279,-48016.0
157280,263392.0
157281,97200.0
157282,-36688.0
157283,22208.0
157284,-73584.0
157285,-23536.0
157286,172912.0
157287,80752.0
157288,102640.0
157289,46672.0
157290,41904.0
157291,31280.0
157292,92032.0
157293,109040.0
157294,101568.0
157295,96912.0
157296,104448.0
157297,173824.0
157298,58096.0
157299,24496.0
157300,-29344.0
157301,78400.0
157302,201792.0
157303,200176.0
157304,107952.0
157305,293232.0
157306,123696.0
157307,1232.0
157308,75936.0
157309,141968.0
157310,57168.0
157311,-37552.0
157312,145888.0
157313,60496.0
157314,13888.0
157315,-12336.0
157316,61040.0
157317,117536.0
157318,-27648.0
157319,46928.0
157320,46416.0
157321,189440.0
157322,197072.0
157323,50384.0
157324,204896.0
157325,34064.0
157326,-35664.0
157327,129664.0
157328,-17072.0
157329,44288.0
157330,79344.0
157331,152192.0
157332,64320.0
157333,34544.0
157334,-12176.0
157335,343200.0
157336,36656.0
157337,79184.0
157338,98608.0
157339,68480.0
157340,-2576.0
157341,107504.0
157342,-13136.0
157343,54480.0
157344,129280.0
157345,-8800.0
157346,-22000.0
157347,174688.0
157348,-10000.0
157349,43056.0
157350,-14720.0
157351,184112.0
157352,31856.0
157353,98288.0
157354,230672.0
157355,136816.0
157356,80480.0
157357,62576.0
157358,59088.0
157359,67344.0
157360,37840.0
157361,27584.0
157362,30864.0
157363,25328.0
157364,119712.0
157365,61312.0
157366,320944.0
157367,-22192.0
157368,198080.0
157369,121344.0
157370,215184.0
157371,72464.0
157372,278000.0
157373,55744.0
157374,38064.0
157375,263280.0
157376,131520.0
157377,36176.0
157378,-50640.0
157379,66544.0
157380,58608.0
157381,248656.0
157382,9488.0
157383,318352.0
157384,55600.0
157385,28096.0
157386,147376.0
157387,654352.0
157388,96576.0
157389,151664.0
157390,546032.0
157391,176560.0
157392,66432.0
157393,47440.0
157394,66000.0
157395,77520.0
157396,11504.0
157397,24208.0
157398,74848.0
157399,27536.0
157400,44352.0
157401,42528.0
157402,17344.0
157403,461440.0
157404,350128.0
157405,716192.0
157406,264752.0
157407,44368.0
157408,170384.0
157409,146448.0
157410,76112.0
157411,23056.0
157412,129680.0
157413,40480.0
157414,323328.0
157415,242048.0
157416,356144.0
157417,218064.0
157418,329248.0
157419,23056.0
157420,45696.0
157421,-8720.0
157422,112464.0
157423,25104.0
157424,321200.0
157425,147248.0
157426,133424.0
157427,-16624.0
157428,330752.0
157429,364832.0
157430,94064.0
157431,82992.0
157432,82544.0
157433,414160.0
157434,24096.0
157435,35952.0
157436,136480.0
157437,113664.0
157438,58080.0
157439,4720.0
157440,91472.0
157441,363264.0
157442,231312.0
157443,42256.0
157444,43920.0
157445,213200.0
157446,158064.0
157447,13648.0
157448,75408.0
157449,5552.0
157450,12096.0
157451,11552.0
157452,185344.0
157453,63072.0
157454,98560.0
157455,39648.0
157456,6912.0
157457,220080.0
157458,1536.0
157459,248208.0
157460,78640.0
157461,10704.0
157462,73360.0
157463,37984.0
157464,54208.0
157465,48752.0
157466,-30048.0
157467,141088.0
157468,62160.0
157469,45536.0
157470,161680.0
157471,333776.0
157472,108384.0
157473,316656.0
157474,288752.0
157475,334704.0
157476,40960.0
157477,68816.0
157478,93072.0
157479,224384.0
157480,-3952.0
157481,79984.0
157482,195408.0
157483,109776.0
157484,285776.0
157485,41168.0
157486,26880.0
157487,191472.0
157488,-56544.0
157489,3120.0
157490,94112.0
157491,194736.0
157492,50352.0
157493,33872.0
157494,109328.0
157495,240224.0
157496,87456.0
157497,-3968.0
157498,45792.0
157499,107952.0
157500,61072.0
157501,137264.0
157502,44640.0
157503,84976.0
157504,319312.0
157505,57808.0
157506,113392.0
157507,134160.0
157508,30960.0
157509,-7312.0
157510,64480.0
157511,250160.0
157512,28688.0
157513,1584.0
157514,219952.0
157515,80704.0
157516,37200.0
157517,38880.0
157518,707376.0
157519,140240.0
157520,265696.0
157521,52176.0
157522,91248.0
157523,99456.0
157524,54352.0
157525,63760.0
157526,73408.0
157527,77184.0
157528,116080.0
157529,19696.0
157530,17296.0
157531,103088.0
157532,185056.0
157533,10272.0
157534,110896.0
157535,135200.0
157536,941296.0
157537,49312.0
157538,436064.0
157539,32336.0
157540,520592.0
157541,15952.0
157542,9424.0
157543,952240.0
157544,-29216.0
157545,39744.0
157546,40848.0
157547,100640.0
157548,243504.0
157549,114160.0
157550,77200.0
157551,95472.0
157552,83600.0
157553,245072.0
157554,-1696.0
157555,115392.0
157556,-42112.0
157557,78256.0
157558,65184.0
157559,91728.0
157560,73104.0
157561,83888.0
157562,309712.0
157563,72976.0
157564,104944.0
157565,50384.0
157566,98656.0
157567,83344.0
157568,-2064.0
157569,41664.0
157570,57520.0
157571,27856.0
157572,86832.0
157573,110608.0
157574,86624.0
157575,84976.0
157576,5904.0
157577,9872.0
157578,68992.0
157579,18704.0
157580,471328.0
157581,122768.0
157582,54560.0
157583,24464.0
157584,-688.0
157585,63840.0
157586,87888.0
157587,206464.0
157588,-4112.0
157589,-19776.0
157590,81072.0
157591,365392.0
157592,95632.0
157593,108144.0
157594,-25616.0
157595,19376.0
157596,126096.0
157597,197872.0
157598,172848.0
157599,113840.0
157600,97136.0
157601,42512.0
157602,198912.0
157603,2000.0
157604,76080.0
157605,96064.0
157606,79792.0
157607,257840.0
157608,26000.0
157609,40336.0
157610,162640.0
157611,282512.0
157612,-6896.0
157613,179328.0
157614,104144.0
157615,26304.0
157616,55792.0
157617,38320.0
157618,27936.0
157619,20272.0
157620,75152.0
157621,92528.0
157622,48368.0
157623,107312.0
157624,-33968.0
157625,101296.0
157626,61712.0
157627,-20400.0
157628,-34688.0
157629,57712.0
157630,13776.0
157631,81440.0
157632,274976.0
157633,35408.0
157634,41120.0
157635,64432.0
157636,291696.0
157637,264944.0
157638,46320.0
157639,62704.0
157640,-18128.0
157641,260432.0
157642,348336.0
157643,19344.0
157644,-58000.0
157645,167152.0
157646,74896.0
157647,305328.0
157648,185296.0
157649,49216.0
157650,159520.0
157651,736256.0
157652,37520.0
157653,185424.0
157654,26848.0
157655,62736.0
157656,32976.0
157657,-30176.0
157658,40704.0
157659,130704.0
157660,122704.0
157661,5728.0
157662,65904.0
157663,15376.0
157664,83664.0
157665,232096.0
157666,181040.0
157667,163856.0
157668,44384.0
157669,1200.0
157670,16272.0
157671,97296.0
157672,11024.0
157673,105168.0
157674,161584.0
157675,270912.0
157676,110336.0
157677,114640.0
157678,18704.0
157679,203152.0
157680,20784.0
157681,258592.0
157682,73120.0
157683,-45072.0
157684,61552.0
157685,278096.0
157686,156512.0
157687,12432.0
157688,43808.0
157689,101872.0
157690,-10480.0
157691,-6352.0
157692,-288.0
157693,297200.0
157694,54816.0
157695,21248.0
157696,6384.0
157697,118128.0
157698,270512.0
157699,409072.0
157700,210192.0
157701,-1968.0
157702,224880.0
157703,164624.0
157704,21904.0
157705,-9776.0
157706,120576.0
157707,26800.0
157708,76560.0
157709,-14384.0
157710,92784.0
157711,9840.0
157712,-15424.0
157713,120432.0
157714,137856.0
157715,57264.0
157716,135536.0
157717,26000.0
157718,35680.0
157719,91056.0
157720,226800.0
157721,164208.0
157722,93520.0
157723,130848.0
157724,152688.0
157725,74128.0
157726,129968.0
157727,60576.0
157728,73712.0
157729,10144.0
157730,81584.0
157731,142304.0
157732,102992.0
157733,190112.0
157734,85520.0
157735,-87120.0
157736,138768.0
157737,75776.0
157738,12192.0
157739,-21856.0
157740,73280.0
157741,50176.0
157742,33472.0
157743,60832.0
157744,182352.0
157745,26080.0
157746,58944.0
157747,47152.0
157748,131200.0
157749,-47776.0
157750,46096.0
157751,-14384.0
157752,111440.0
157753,41744.0
157754,74224.0
157755,84640.0
157756,89712.0
157757,37312.0
157758,10368.0
157759,16400.0
157760,149936.0
157761,77152.0
157762,261904.0
157763,90256.0
157764,256384.0
157765,31216.0
157766,186704.0
157767,32400.0
157768,196816.0
157769,848.0
157770,180048.0
157771,104384.0
157772,315056.0
157773,42080.0
157774,196576.0
157775,28240.0
157776,19056.0
157777,70032.0
157778,121632.0
157779,-80.0
157780,-6480.0
157781,97392.0
157782,15824.0
157783,102288.0
157784,18000.0
157785,87280.0
157786,-25760.0
157787,117760.0
157788,88384.0
157789,53408.0
157790,128912.0
157791,30224.0
157792,136592.0
157793,371056.0
157794,259392.0
157795,103472.0
157796,152560.0
157797,21184.0
157798,60240.0
157799,237104.0
157800,3152.0
157801,195776.0
157802,152416.0
157803,49632.0
157804,36080.0
157805,110288.0
157806,29952.0
157807,160528.0
157808,30560.0
157809,99344.0
157810,223312.0
157811,225456.0
157812,-1568.0
157813,75008.0
157814,8064.0
157815,143152.0
157816,72112.0
157817,150832.0
157818,-13824.0
157819,140832.0
157820,8800.0
157821,30192.0
157822,66528.0
157823,54848.0
157824,-23328.0
157825,-3152.0
157826,-33264.0
157827,100864.0
157828,131376.0
157829,13136.0
157830,-16432.0
157831,10672.0
157832,320032.0
157833,53024.0
157834,-22288.0
157835,319168.0
157836,656048.0
157837,289552.0
157838,24384.0
157839,102688.0
157840,84352.0
157841,202080.0
157842,619936.0
157843,170960.0
157844,231200.0
157845,49760.0
157846,17936.0
157847,251344.0
157848,30064.0
157849,549440.0
157850,42544.0
157851,475408.0
157852,7616.0
157853,144000.0
157854,-21712.0
157855,71088.0
157856,153152.0
157857,74080.0
157858,135104.0
157859,177504.0
157860,32992.0
157861,81952.0
157862,82352.0
157863,33808.0
157864,201888.0
157865,248528.0
157866,122128.0
157867,25936.0
157868,112000.0
157869,-30816.0
157870,162016.0
157871,72896.0
157872,187712.0
157873,266032.0
157874,167408.0
157875,306384.0
157876,34992.0
157877,13072.0
157878,27664.0
157879,310240.0
157880,67152.0
157881,411104.0
157882,7616.0
157883,-34672.0
157884,43728.0
157885,10416.0
157886,56752.0
157887,80144.0
157888,573296.0
157889,392752.0
157890,127056.0
157891,74000.0
157892,134752.0
157893,171280.0
157894,-8608.0
157895,72624.0
157896,184560.0
157897,445760.0
157898,79056.0
157899,14960.0
157900,217648.0
157901,-23232.0
157902,116384.0
157903,66592.0
157904,262768.0
157905,177968.0
157906,-3184.0
157907,122688.0
157908,76816.0
157909,168624.0
157910,156704.0
157911,162368.0
157912,217904.0
157913,326512.0
157914,302256.0
157915,232544.0
157916,259664.0
157917,76000.0
157918,350032.0
157919,382000.0
157920,345072.0
157921,150128.0
157922,59056.0
157923,341392.0
157924,38464.0
157925,158832.0
157926,98144.0
157927,76064.0
157928,-18480.0
157929,99440.0
157930,-16176.0
157931,131920.0
157932,27184.0
157933,143600.0
157934,139008.0
157935,114320.0
157936,133664.0
157937,-18688.0
157938,173136.0
157939,11968.0
157940,62288.0
157941,140448.0
157942,150928.0
157943,57424.0
157944,-52368.0
157945,-9712.0
157946,160304.0
157947,242896.0
157948,97824.0
157949,50272.0
157950,237904.0
157951,100896.0
157952,184720.0
157953,46816.0
157954,10800.0
157955,36496.0
157956,-11552.0
157957,13040.0
157958,136848.0
157959,-11792.0
157960,98816.0
157961,57168.0
157962,101968.0
157963,18608.0
157964,43984.0
157965,32944.0
157966,-45008.0
157967,284048.0
157968,148592.0
157969,164048.0
157970,144112.0
157971,-5392.0
157972,240672.0
157973,166464.0
157974,313616.0
157975,32352.0
157976,238176.0
157977,13424.0
157978,138352.0
157979,14704.0
157980,295648.0
157981,114480.0
157982,64864.0
157983,147728.0
157984,37280.0
157985,50736.0
157986,157296.0
157987,46960.0
157988,8624.0
157989,-51504.0
157990,159904.0
157991,17440.0
157992,505152.0
157993,67296.0
157994,5328.0
157995,15664.0
157996,71600.0
157997,90416.0
157998,84752.0
157999,256208.0
158000,138464.0
158001,404592.0
158002,148464.0
158003,169248.0
158004,24832.0
158005,-22992.0
158006,9568.0
158007,-10336.0
158008,76384.0
158009,72608.0
158010,279088.0
158011,113200.0
158012,-63344.0
158013,358032.0
158014,78912.0
158015,76560.0
158016,198320.0
158017,1680.0
158018,365136.0
158019,181808.0
158020,82720.0
158021,-21392.0
158022,-48800.0
158023,1152.0
158024,143536.0
158025,42912.0
158026,28432.0
158027,30160.0
158028,8880.0
158029,492944.0
158030,111712.0
158031,190096.0
158032,328160.0
158033,297200.0
158034,178864.0
158035,49488.0
158036,359152.0
158037,104752.0
158038,206592.0
158039,162064.0
158040,412544.0
158041,14736.0
158042,-12864.0
158043,114480.0
158044,360688.0
158045,21472.0
158046,14896.0
158047,56464.0
158048,26992.0
158049,6464.0
158050,216736.0
158051,59488.0
158052,69008.0
158053,5552.0
158054,110080.0
158055,56688.0
158056,-7904.0
158057,226912.0
158058,-3936.0
158059,146704.0
158060,214096.0
158061,76624.0
158062,133664.0
158063,162320.0
158064,146032.0
158065,85552.0
158066,343360.0
158067,95584.0
158068,96432.0
158069,149280.0
158070,66112.0
158071,63744.0
158072,97168.0
158073,26288.0
158074,267248.0
158075,248304.0
158076,821856.0
158077,13296.0
158078,124368.0
158079,31088.0
158080,34832.0
158081,9760.0
158082,39744.0
158083,190032.0
158084,142912.0
158085,80560.0
158086,-12880.0
158087,63344.0
158088,214592.0
158089,59152.0
158090,120720.0
158091,-47200.0
158092,26416.0
158093,90288.0
158094,158960.0
158095,409840.0
158096,102416.0
158097,-384.0
158098,110832.0
158099,144720.0
158100,303808.0
158101,-18128.0
158102,193904.0
158103,394864.0
158104,68832.0
158105,124688.0
158106,-81360.0
158107,129312.0
158108,29072.0
158109,117888.0
158110,-38896.0
158111,130368.0
158112,155136.0
158113,63504.0
158114,129120.0
158115,52880.0
158116,21536.0
158117,274000.0
158118,12752.0
158119,48080.0
158120,25104.0
158121,7088.0
158122,19504.0
158123,104208.0
158124,152432.0
158125,13296.0
158126,-5104.0
158127,290832.0
158128,76816.0
158129,28528.0
158130,11568.0
158131,303664.0
158132,32112.0
158133,26080.0
158134,13328.0
158135,-7504.0
158136,101744.0
158137,376272.0
158138,66112.0
158139,73648.0
158140,9808.0
158141,173008.0
158142,392208.0
158143,64160.0
158144,-19664.0
158145,99328.0
158146,248576.0
158147,309008.0
158148,11312.0
158149,91824.0
158150,53328.0
158151,-24720.0
158152,55920.0
158153,-29264.0
158154,136240.0
158155,36128.0
158156,31664.0
158157,22016.0
158158,90016.0
158159,59456.0
158160,95680.0
158161,62912.0
158162,-20976.0
158163,71280.0
158164,33648.0
158165,172336.0
158166,81184.0
158167,66304.0
158168,5600.0
158169,-35152.0
158170,31632.0
158171,77744.0
158172,-24416.0
158173,92672.0
158174,27952.0
158175,3632.0
158176,124960.0
158177,58032.0
158178,60992.0
158179,71216.0
158180,129424.0
158181,83504.0
158182,83632.0
158183,100656.0
158184,12240.0
158185,38096.0
158186,99600.0
158187,158560.0
158188,-24528.0
158189,105456.0
158190,30400.0
158191,-28800.0
158192,136704.0
158193,25632.0
158194,68688.0
158195,49712.0
158196,172160.0
158197,312400.0
158198,153728.0
158199,174208.0
158200,275984.0
158201,112464.0
158202,153760.0
158203,109968.0
158204,98864.0
158205,108816.0
158206,-19008.0
158207,295568.0
158208,216080.0
158209,37424.0
158210,587024.0
158211,227728.0
158212,170704.0
158213,50544.0
